Hour_End_North,Load,Settlement Point Price,Load Std,Price Std,20,700,$,
11/18/2015 6:00,670.8093239,18.99,-0.461168507,0.054886609,1,412,-18.99,-7086.35
11/18/2015 7:00,745.6155473,17.71,0.453572519,-0.073652359,1,413,-17.71,-7104.06
11/18/2015 8:00,760.1100771,17.43,0.630813669,-0.101770258,1,414,-17.43,-7121.49
11/18/2015 9:00,755.0576862,19.68,0.569032323,0.124177146,1,415,-19.68,-7141.17
11/18/2015 10:00,744.2493036,17.66,0.436865899,-0.078673413,1,416,-17.66,-7158.83
11/18/2015 11:00,737.2626703,17.28,0.351432364,-0.116833419,1,417,-17.28,-7176.11
11/18/2015 12:00,721.7746686,15.65,0.1620429,-0.280519761,1,418,-15.65,-7191.76
11/18/2015 13:00,716.028331,15.62,0.091775874,-0.283532393,1,419,-15.62,-7207.38
11/18/2015 14:00,712.9736608,16.02,0.054422938,-0.243363965,1,420,-16.02,-7223.4
11/18/2015 15:00,706.7653019,16.52,-0.021493748,-0.193153431,1,421,-16.52,-7239.92
11/18/2015 16:00,698.8988367,17.44,-0.117685992,-0.100766048,1,422,-17.44,-7257.36
11/18/2015 17:00,702.9674892,18.53,-0.067933937,0.008692917,1,423,-18.53,-7275.89
11/18/2015 18:00,730.2452626,19.66,0.265622515,0.122168724,1,424,-19.66,-7295.55
11/18/2015 19:00,754.6987347,17.71,0.564643013,-0.073652359,1,425,-17.71,-7313.26
11/18/2015 20:00,747.1322669,17.66,0.47211918,-0.078673413,1,426,-17.66,-7330.92
11/18/2015 21:00,736.218949,17.15,0.338669592,-0.129888158,1,427,-17.15,-7348.07
11/18/2015 22:00,710.3968417,16.7,0.022913231,-0.175077639,1,428,-16.7,-7364.77
11/18/2015 23:00,676.0663595,14.88,-0.396884736,-0.357843983,1,429,-14.88,-7379.65
11/19/2015 0:00,642.01126,13.43,-0.813315285,-0.503454533,1,430,-13.43,-7393.08
11/19/2015 1:00,628.9403386,13.19,-0.973148351,-0.527555589,1,431,-13.19,-7406.27
11/19/2015 2:00,624.7373757,13.27,-1.024542773,-0.519521904,1,432,-13.27,-7419.54
11/19/2015 3:00,624.7359473,12.64,-1.024560239,-0.582787177,1,433,-12.64,-7432.18
11/19/2015 4:00,631.6752334,-0.99,-0.939705672,-1.951526342,1,434,0.99,-7431.19
11/19/2015 5:00,638.7367221,7.97,-0.853356795,-1.051753567,1,435,-7.97,-7439.16
11/19/2015 6:00,680.4512782,14.97,-0.343265333,-0.348806087,1,436,-14.97,-7454.13
11/19/2015 7:00,748.8506476,16.04,0.493131781,-0.241355544,1,437,-16.04,-7470.17
11/19/2015 8:00,766.6055827,16.36,0.710241625,-0.209220802,1,438,-16.36,-7486.53
11/19/2015 9:00,759.6481345,16.63,0.62516497,-0.182107113,1,439,-16.63,-7503.16
11/19/2015 10:00,752.3327113,18.24,0.535710946,-0.020429193,1,440,-18.24,-7521.4
11/19/2015 11:00,742.9415093,21.31,0.420874006,0.287863488,1,441,-21.31,-7542.71
11/19/2015 12:00,736.4210253,22.32,0.34114061,0.389288767,1,442,-22.32,-7565.03
11/19/2015 13:00,722.4491224,24.5,0.170290216,0.608206696,1,443,-24.5,-7589.53
11/19/2015 14:00,714.9145662,23.1,0.078156602,0.4676172,1,444,-23.1,-7612.63
11/19/2015 15:00,706.2712412,58.27,-0.027535192,3.999426182,1,445,-58.27,-7670.9
11/19/2015 16:00,706.6976596,22.75,-0.022320888,0.432469826,1,446,-22.75,-7693.65
11/19/2015 17:00,709.4144164,21.33,0.010899996,0.289871909,1,447,-21.33,-7714.98
11/19/2015 18:00,725.4944226,49.64,0.207528575,3.13279236,1,448,-49.64,-7764.62
11/19/2015 19:00,761.7470113,20.68,0.650830331,0.224598214,1,449,-20.68,-7785.3
11/19/2015 20:00,755.770937,21.43,0.577754053,0.299914016,1,450,-21.43,-7806.73
11/19/2015 21:00,746.6030705,20.92,0.465648092,0.248699271,1,451,-20.92,-7827.65
11/19/2015 22:00,726.3036048,18.77,0.217423369,0.032793973,1,452,-18.77,-7846.42
11/19/2015 23:00,686.8166876,17.62,-0.265428211,-0.082690255,1,453,-17.62,-7864.04
11/20/2015 0:00,647.37625,16.75,-0.747711432,-0.170056585,1,454,-16.75,-7880.79
11/20/2015 1:00,628.866995,14.74,-0.974045207,-0.371902933,1,455,-14.74,-7895.53
11/20/2015 2:00,620.7821825,13.56,-1.072907432,-0.490399794,1,456,-13.56,-7909.09
11/20/2015 3:00,619.3839643,13.59,-1.090005041,-0.487387162,1,457,-13.59,-7922.68
11/20/2015 4:00,624.4244081,13.59,-1.028369785,-0.487387162,1,458,-13.59,-7936.27
11/20/2015 5:00,640.0084101,16.26,-0.837806415,-0.219262909,1,459,-16.26,-7952.53
11/20/2015 6:00,673.6638365,17.71,-0.426263125,-0.073652359,1,460,-17.71,-7970.24
11/20/2015 7:00,743.3396321,16.84,0.425742308,-0.161018689,1,461,-16.84,-7987.08
11/20/2015 8:00,758.2562249,16.87,0.608144504,-0.158006057,1,462,-16.87,-8003.95
11/20/2015 9:00,752.8287957,17.19,0.541777136,-0.125871315,1,463,-17.19,-8021.14
11/20/2015 10:00,747.8535152,17.02,0.480938706,-0.142942897,1,464,-17.02,-8038.16
11/20/2015 11:00,739.0391876,14.26,0.373155867,-0.420105046,1,465,-14.26,-8052.42
11/20/2015 12:00,727.4711928,13.11,0.2317008,-0.535589275,1,466,-13.11,-8065.53
11/20/2015 13:00,714.8507109,14.29,0.077375771,-0.417092414,1,467,-14.29,-8079.82
11/20/2015 14:00,713.1449902,16.54,0.056517978,-0.191145009,1,468,-16.54,-8096.36
11/20/2015 15:00,705.4495173,16.91,-0.037583348,-0.153989214,1,469,-16.91,-8113.27
11/20/2015 16:00,696.8073862,17.3,-0.143260543,-0.114824997,1,470,-17.3,-8130.57
11/20/2015 17:00,693.9672009,18.53,-0.177990729,0.008692917,1,471,-18.53,-8149.1
11/20/2015 18:00,708.5391003,18.25,0.000196508,-0.019424982,1,472,-18.25,-8167.35
11/20/2015 19:00,735.6724932,16.77,0.331987454,-0.168048164,1,473,-16.77,-8184.12
11/20/2015 20:00,725.5304409,14.22,0.207969011,-0.424121889,1,474,-14.22,-8198.34
11/20/2015 21:00,713.5134649,14.03,0.061023738,-0.443201892,1,475,-14.03,-8212.37
11/20/2015 22:00,701.6442634,15.85,-0.084114528,-0.260435547,1,476,-15.85,-8228.22
11/20/2015 23:00,673.2466296,13.73,-0.431364791,-0.473328212,1,477,-13.73,-8241.95
11/21/2015 0:00,645.39895,15.52,-0.771890135,-0.293574499,1,478,-15.52,-8257.47
11/21/2015 1:00,621.0943868,14.59,-1.069089754,-0.386966093,1,479,-14.59,-8272.06
11/21/2015 2:00,609.9902643,12.07,-1.204872527,-0.640027186,1,480,-12.07,-8284.13
11/21/2015 3:00,605.2446618,1.28,-1.262902422,-1.723570516,1,481,-1.28,-8285.41
11/21/2015 4:00,606.1529232,2.63,-1.251796073,-1.588002073,1,482,-2.63,-8288.04
11/21/2015 5:00,619.8250563,7.94,-1.084611306,-1.054766199,1,483,-7.94,-8295.98
11/21/2015 6:00,650.6125323,9.65,-0.708137716,-0.883046172,1,484,-9.65,-8305.63
11/21/2015 7:00,690.7220418,9.2,-0.21767299,-0.928235653,1,485,-9.2,-8314.83
11/21/2015 8:00,727.2102448,13.86,0.228509891,-0.460273473,1,486,-13.86,-8328.69
11/21/2015 9:00,763.528376,13.77,0.672613109,-0.469311369,1,487,-13.77,-8342.46
11/21/2015 10:00,790.1226732,14.78,0.997811918,-0.36788609,1,488,-14.78,-8357.24
11/21/2015 11:00,785.1845744,14.94,0.937428151,-0.351818719,1,489,-14.94,-8372.18
11/21/2015 12:00,770.6815454,14.5,0.760083071,-0.396003989,1,490,-14.5,-8386.68
11/21/2015 13:00,751.7901814,14.31,0.529076814,-0.415083992,1,491,-14.31,-8400.99
11/21/2015 14:00,734.6896279,15.61,0.319968839,-0.284536603,1,492,-15.61,-8416.6
11/21/2015 15:00,723.2641519,15.48,0.180256511,-0.297591342,1,493,-15.48,-8432.08
11/21/2015 16:00,724.7476134,15.35,0.198396487,-0.310646081,1,494,-15.35,-8447.43
11/21/2015 17:00,730.7852689,16.59,0.272225788,-0.186123956,1,495,-16.59,-8464.02
11/21/2015 18:00,768.0704619,18.34,0.728154375,-0.010387086,1,496,-18.34,-8482.36
11/21/2015 19:00,807.0846232,18.06,1.205225029,-0.038504985,1,497,-18.06,-8500.42
11/21/2015 20:00,808.5422642,18.59,1.223049269,0.014718181,1,498,-18.59,-8519.01
11/21/2015 21:00,808.1841744,17.94,1.218670496,-0.050555513,1,499,-17.94,-8536.95
11/21/2015 22:00,801.0204561,17.54,1.13107154,-0.090723941,1,500,-17.54,-8554.49
11/21/2015 23:00,780.0784961,16.56,0.874990306,-0.189136588,1,501,-16.56,-8571.05
11/22/2015 0:00,757.40885,15.29,0.597782684,-0.316671345,1,502,-15.29,-8586.34
11/22/2015 1:00,750.2857876,14.95,0.510680874,-0.350814509,1,503,-14.95,-8601.29
11/22/2015 2:00,748.9002696,14.63,0.493738565,-0.38294925,1,504,-14.63,-8615.92
11/22/2015 3:00,752.0660028,14.63,0.532449596,-0.38294925,1,505,-14.63,-8630.55
11/22/2015 4:00,764.4625355,14.58,0.684036143,-0.387970304,1,506,-14.58,-8645.13
11/22/2015 5:00,775.7096071,15.23,0.821566917,-0.322696609,1,507,-15.23,-8660.36
11/22/2015 6:00,798.866489,16.65,1.104732527,-0.180098692,1,508,-16.65,-8677.01
11/22/2015 7:00,829.1860541,16.76,1.475484437,-0.169052374,1,509,-16.76,-8693.77
11/22/2015 8:00,859.4355252,16.91,1.845379226,-0.153989214,1,510,-16.91,-8710.68
11/22/2015 9:00,865.7825959,18,1.922992099,-0.044530249,1,511,-18,-8728.68
11/22/2015 10:00,836.7634438,17.85,1.568141823,-0.05959341,1,512,-17.85,-8746.53
11/22/2015 11:00,794.1032268,17.77,1.046486687,-0.067627095,1,513,-17.77,-8764.3
11/22/2015 12:00,753.1262525,17.58,0.54541448,-0.086707098,1,514,-17.58,-8781.88
11/22/2015 13:00,733.8317404,17.07,0.30947847,-0.137921843,1,515,-17.07,-8798.95
11/22/2015 14:00,710.632365,16.9,0.025793243,-0.154993425,1,516,-16.9,-8815.85
11/22/2015 15:00,690.8796375,16.87,-0.215745888,-0.158006057,1,517,-16.87,-8832.72
11/22/2015 16:00,691.9772644,16.87,-0.202323952,-0.158006057,1,518,-16.87,-8849.59
11/22/2015 17:00,706.4873326,16.96,-0.024892796,-0.148968161,1,519,-16.96,-8866.55
11/22/2015 18:00,748.4269211,18.62,0.487950393,0.017730813,1,520,-18.62,-8885.17
11/22/2015 19:00,786.9559438,18.4,0.959088705,-0.004361822,1,521,-18.4,-8903.57
11/22/2015 20:00,791.0815009,18.13,1.009536598,-0.03147551,1,522,-18.13,-8921.7
11/22/2015 21:00,787.5224235,17.88,0.966015698,-0.056580778,1,523,-17.88,-8939.58
11/22/2015 22:00,770.7179877,16.94,0.760528693,-0.150976582,1,524,-16.94,-8956.52
11/22/2015 23:00,739.9568137,15.46,0.384376729,-0.299599764,1,525,-15.46,-8971.98
11/23/2015 0:00,712.79976,14.52,0.052296454,-0.393995568,1,526,-14.52,-8986.5
11/23/2015 1:00,697.6605856,14.62,-0.132827501,-0.383953461,1,527,-14.62,-9001.12
11/23/2015 2:00,696.0061979,14.64,-0.153057586,-0.38194504,1,528,-14.64,-9015.76
11/23/2015 3:00,697.1679347,15.64,-0.138851705,-0.281523971,1,529,-15.64,-9031.4
11/23/2015 4:00,710.8007098,16.61,0.027851787,-0.184115535,1,530,-16.61,-9048.01
11/23/2015 5:00,733.8581546,16.94,0.309801467,-0.150976582,1,531,-16.94,-9064.95
11/23/2015 6:00,785.908174,21.11,0.946276428,0.267779274,1,532,-21.11,-9086.06
11/23/2015 7:00,854.0112945,22.49,1.77905097,0.406360349,1,533,-22.49,-9108.55
11/23/2015 8:00,882.2257692,21.38,2.124061536,0.294892962,1,534,-21.38,-9129.93
11/23/2015 9:00,859.3123358,21.32,1.843872848,0.288867698,1,535,-21.32,-9151.25
11/23/2015 10:00,828.3833308,21.09,1.465668623,0.265770853,1,536,-21.09,-9172.34
11/23/2015 11:00,797.3951132,19.24,1.086740338,0.079991876,1,537,-19.24,-9191.58
11/23/2015 12:00,764.3205012,17.87,0.682299328,-0.057584988,1,538,-17.87,-9209.45
11/23/2015 13:00,732.295381,17.6,0.290691652,-0.084698677,1,539,-17.6,-9227.05
11/23/2015 14:00,729.7112638,16.68,0.259092703,-0.17708606,1,540,-16.68,-9243.73
11/23/2015 15:00,721.0385201,16.16,0.153041172,-0.229305016,1,541,-16.16,-9259.89
11/23/2015 16:00,714.2799196,15.79,0.070396055,-0.266460811,1,542,-15.79,-9275.68
11/23/2015 17:00,724.3068256,15.97,0.193006472,-0.248385019,1,543,-15.97,-9291.65
11/23/2015 18:00,762.0612801,17.81,0.654673254,-0.063610252,1,544,-17.81,-9309.46
11/23/2015 19:00,799.345712,16.18,1.110592534,-0.227296594,1,545,-16.18,-9325.64
11/23/2015 20:00,802.0320656,13.63,1.143441643,-0.483370319,1,546,-13.63,-9339.27
11/23/2015 21:00,796.1715744,12.78,1.071778733,-0.568728227,1,547,-12.78,-9352.05
11/23/2015 22:00,775.3175703,11.36,0.816773036,-0.711326145,1,548,-11.36,-9363.41
11/23/2015 23:00,737.6933673,9.24,0.356698987,-0.92421881,1,549,-9.24,-9372.65
11/24/2015 0:00,698.68032,6.61,-0.120358045,-1.18832622,1,550,-6.61,-9379.26
11/24/2015 1:00,671.0099899,14.06,-0.458714735,-0.44018926,1,551,-14.06,-9393.32
11/24/2015 2:00,663.4037028,13.73,-0.551725484,-0.473328212,1,552,-13.73,-9407.05
11/24/2015 3:00,661.8712036,13.7,-0.5704651,-0.476340844,1,553,-13.7,-9420.75
11/24/2015 4:00,673.0470248,13.92,-0.433805586,-0.454248209,1,554,-13.92,-9434.67
11/24/2015 5:00,689.0629557,14.77,-0.237960529,-0.368890301,1,555,-14.77,-9449.44
11/24/2015 6:00,716.9586166,15.95,0.103151539,-0.25039344,1,556,-15.95,-9465.39
11/24/2015 7:00,776.285826,16.87,0.828613003,-0.158006057,1,557,-16.87,-9482.26
11/24/2015 8:00,797.6511831,16.79,1.089871596,-0.166039742,1,558,-16.79,-9499.05
11/24/2015 9:00,798.1924605,17.85,1.096490412,-0.05959341,1,559,-17.85,-9516.9
11/24/2015 10:00,795.4215018,17.75,1.06260674,-0.069635517,1,560,-17.75,-9534.65
11/24/2015 11:00,778.5928658,17.65,0.85682381,-0.079677623,1,561,-17.65,-9552.3
11/24/2015 12:00,763.1139168,17.5,0.667545044,-0.094740784,1,562,-17.5,-9569.8
11/24/2015 13:00,747.8171745,17.09,0.480494326,-0.135913422,1,563,-17.09,-9586.89
11/24/2015 14:00,742.3285885,16.8,0.413379125,-0.165035532,1,564,-16.8,-9603.69
11/24/2015 15:00,738.2529575,16.56,0.363541735,-0.189136588,1,565,-16.56,-9620.25
11/24/2015 16:00,731.8305243,16.34,0.285007319,-0.211229223,1,566,-16.34,-9636.59
11/24/2015 17:00,740.3648091,17.21,0.389365753,-0.123862894,1,567,-17.21,-9653.8
11/24/2015 18:00,765.0777337,17.42,0.691558873,-0.102774469,1,568,-17.42,-9671.22
11/24/2015 19:00,789.441268,16.48,0.989479599,-0.197170274,1,569,-16.48,-9687.7
11/24/2015 20:00,784.9427751,16.11,0.934471395,-0.234326069,1,570,-16.11,-9703.81
11/24/2015 21:00,771.2281647,15.85,0.766767209,-0.260435547,1,571,-15.85,-9719.66
11/24/2015 22:00,742.6416328,14.73,0.417207074,-0.372907144,1,572,-14.73,-9734.39
11/24/2015 23:00,709.2313041,12.64,0.008660873,-0.582787177,1,573,-12.64,-9747.03
11/25/2015 0:00,669.94961,3.06,-0.47168121,-1.544821014,1,574,-3.06,-9750.09
11/25/2015 1:00,642.1856398,5.28,-0.811182945,-1.321886242,1,575,-5.28,-9755.37
11/25/2015 2:00,625.7755187,8,-1.011848214,-1.048740935,1,576,-8,-9763.37
11/25/2015 3:00,617.4337357,10,-1.113852711,-0.847898798,1,577,-10,-9773.37
11/25/2015 4:00,615.3341174,9.15,-1.139527138,-0.933256706,1,578,-9.15,-9782.52
11/25/2015 5:00,623.1697703,12.35,-1.043711673,-0.611909287,1,579,-12.35,-9794.87
11/25/2015 6:00,641.9262007,13.81,-0.814355402,-0.465294527,1,580,-13.81,-9808.68
11/25/2015 7:00,680.9557399,15.58,-0.337096705,-0.287549235,1,581,-15.58,-9824.26
11/25/2015 8:00,701.1810436,16.97,-0.089778845,-0.14796395,1,582,-16.97,-9841.23
11/25/2015 9:00,723.5019315,17.03,0.183164114,-0.141938686,1,583,-17.03,-9858.26
11/25/2015 10:00,738.6755358,17.24,0.368709081,-0.120850261,1,584,-17.24,-9875.5
11/25/2015 11:00,750.9964592,16.88,0.519371068,-0.157001846,1,585,-16.88,-9892.38
11/25/2015 12:00,743.1044441,16.64,0.422866396,-0.181102903,1,586,-16.64,-9909.02
11/25/2015 13:00,737.4002496,16.67,0.353114703,-0.178090271,1,587,-16.67,-9925.69
11/25/2015 14:00,735.1824437,16.12,0.325995061,-0.233321858,1,588,-16.12,-9941.81
11/25/2015 15:00,726.555862,16.26,0.220508005,-0.219262909,1,589,-16.26,-9958.07
11/25/2015 16:00,718.8925247,16.11,0.126799639,-0.234326069,1,590,-16.11,-9974.18
11/25/2015 17:00,716.694122,17.24,0.09991726,-0.120850261,1,591,-17.24,-9991.42
11/25/2015 18:00,739.6161708,17.7,0.3802113,-0.07465657,1,592,-17.7,-10009.12
11/25/2015 19:00,755.1803774,15.41,0.570532607,-0.304620817,1,593,-15.41,-10024.53
11/25/2015 20:00,746.9922613,14.83,0.470407172,-0.362865037,1,594,-14.83,-10039.36
11/25/2015 21:00,734.3505894,13.46,0.315823029,-0.500441901,1,595,-13.46,-10052.82
11/25/2015 22:00,712.6711951,14.85,0.050724344,-0.360856615,1,596,-14.85,-10067.67
11/25/2015 23:00,682.1305339,14.91,-0.322731159,-0.354831351,1,597,-14.91,-10082.58
11/26/2015 0:00,650.42376,10.67,-0.710446051,-0.780616682,1,598,-10.67,-10093.25
11/26/2015 1:00,623.9232381,6.24,-1.034498162,-1.225482016,1,599,-6.24,-10099.49
11/26/2015 2:00,602.5250137,0.14,-1.296158661,-1.838050534,1,600,-0.14,-10099.63
11/26/2015 3:00,589.9665729,0.27,-1.449725043,-1.824995795,1,601,-0.27,-10099.9
11/26/2015 4:00,584.7902117,6.08,-1.513022315,-1.241549387,1,602,-6.08,-10105.98
11/26/2015 5:00,578.6551204,8.52,-1.588043075,-0.996521979,1,603,-8.52,-10114.5
11/26/2015 6:00,590.3818481,14.13,-1.444646998,-0.433159785,1,604,-14.13,-10128.63
11/26/2015 7:00,611.7642004,16.52,-1.183180586,-0.193153431,1,605,-16.52,-10145.15
11/26/2015 8:00,642.3404365,18.04,-0.809290068,-0.040513407,1,606,-18.04,-10163.19
11/26/2015 9:00,686.4188049,19.33,-0.270293577,0.089029772,1,607,-19.33,-10182.52
11/26/2015 10:00,731.9841153,58.2,0.28688545,3.992396707,1,608,-58.2,-10240.72
11/26/2015 11:00,758.7470287,22.63,0.614146122,0.420419298,1,609,-22.63,-10263.35
11/26/2015 12:00,751.0703736,19.6,0.520274903,0.11614346,1,610,-19.6,-10282.95
11/26/2015 13:00,714.9378103,19.65,0.078440834,0.121164514,1,611,-19.65,-10302.6
11/26/2015 14:00,684.6529445,17.72,-0.291886766,-0.072648149,1,612,-17.72,-10320.32
11/26/2015 15:00,663.6772217,17.67,-0.548380856,-0.077669202,1,613,-17.67,-10337.99
11/26/2015 16:00,658.3739102,16.14,-0.613230495,-0.231313437,1,614,-16.14,-10354.13
11/26/2015 17:00,658.5379625,17.58,-0.611224441,-0.086707098,1,615,-17.58,-10371.71
11/26/2015 18:00,677.4853014,17.79,-0.379533715,-0.065618674,1,616,-17.79,-10389.5
11/26/2015 19:00,681.6598176,18.01,-0.328487143,-0.043526039,1,617,-18.01,-10407.51
11/26/2015 20:00,677.6215619,20.88,-0.377867503,0.244682428,1,618,-20.88,-10428.39
11/26/2015 21:00,669.1300078,21.23,-0.481703421,0.279829802,1,619,-21.23,-10449.62
11/26/2015 22:00,659.6000314,18.37,-0.598237313,-0.007374454,1,620,-18.37,-10467.99
11/26/2015 23:00,647.5426427,32.86,-0.745676759,1.44772683,1,621,-32.86,-10500.85
11/27/2015 0:00,628.10102,18.6,-0.983411657,0.015722392,1,622,-18.6,-10519.45
11/27/2015 1:00,617.1300746,16.76,-1.117565921,-0.169052374,1,623,-16.76,-10536.21
11/27/2015 2:00,602.1967642,15.78,-1.300172542,-0.267465022,1,624,-15.78,-10551.99
11/27/2015 3:00,600.3058327,13.76,-1.323295119,-0.47031558,1,625,-13.76,-10565.75
11/27/2015 4:00,601.9473611,12.78,-1.303222278,-0.568728227,1,626,-12.78,-10578.53
11/27/2015 5:00,609.9510882,12.62,-1.205351578,-0.584795598,1,627,-12.62,-10591.15
11/27/2015 6:00,636.0425704,13.28,-0.886301262,-0.518517693,1,628,-13.28,-10604.43
11/27/2015 7:00,668.3218174,12.83,-0.491586087,-0.563707174,1,629,-12.83,-10617.26
11/27/2015 8:00,699.4939475,14.18,-0.110408893,-0.428138731,1,630,-14.18,-10631.44
11/27/2015 9:00,739.5060018,16.32,0.378864137,-0.213237645,1,631,-16.32,-10647.76
11/27/2015 10:00,770.6865664,17.48,0.760144468,-0.096749205,1,632,-17.48,-10665.24
11/27/2015 11:00,793.72818,18.55,1.041900562,0.010701338,1,633,-18.55,-10683.79
11/27/2015 12:00,810.7530053,21.46,1.250082521,0.302926648,1,634,-21.46,-10705.25
11/27/2015 13:00,813.4530854,21.07,1.283099481,0.263762431,1,635,-21.07,-10726.32
11/27/2015 14:00,821.5391638,31.33,1.381977186,1.294082595,1,636,-31.33,-10757.65
11/27/2015 15:00,824.5828032,21.33,1.419195237,0.289871909,1,637,-21.33,-10778.98
11/27/2015 16:00,833.8698274,22.66,1.532758276,0.42343193,1,638,-22.66,-10801.64
11/27/2015 17:00,845.9102533,93.82,1.679990297,7.56939517,1,639,-93.82,-10895.46
11/27/2015 18:00,875.7495919,32.55,2.044869929,1.416596298,1,640,-32.55,-10928.01
11/27/2015 19:00,900.893004,38.89,2.35232711,2.053265873,1,641,-38.89,-10966.9
11/27/2015 20:00,893.3420453,23.29,2.259992925,0.486697203,1,642,-23.29,-10990.19
11/27/2015 21:00,882.4770291,76.7,2.127133977,5.850186476,1,643,-76.7,-11066.89
11/27/2015 22:00,863.2329946,44.84,1.891815215,2.650771231,1,644,-44.84,-11111.73
11/27/2015 23:00,832.7893799,20.74,1.519546412,0.230623479,1,645,-20.74,-11132.47
11/28/2015 0:00,808.5259,43.41,1.222849165,2.507169103,1,646,-43.41,-11175.88
11/28/2015 1:00,801.9422902,73.94,1.142343858,5.573024327,1,647,-73.94,-11249.82
11/28/2015 2:00,790.2762228,19.43,0.999689543,0.099071879,1,648,-19.43,-11269.25
11/28/2015 3:00,786.2629294,28.27,0.950614427,0.986794125,1,649,-28.27,-11297.52
11/28/2015 4:00,788.7633226,21.45,0.981189587,0.301922437,1,650,-21.45,-11318.97
11/28/2015 5:00,798.8706282,19.71,1.104783142,0.127189778,1,651,-19.71,-11338.68
11/28/2015 6:00,819.5307429,22.18,1.357417932,0.375229817,1,652,-22.18,-11360.86
11/28/2015 7:00,845.8200602,46.54,1.678887403,2.821487048,1,653,-46.54,-11407.4
11/28/2015 8:00,874.7700828,25.53,2.032892353,0.711640397,1,654,-25.53,-11432.93
11/28/2015 9:00,904.2225203,24.97,2.393040903,0.655404599,1,655,-24.97,-11457.9
11/28/2015 10:00,928.4484673,56.82,2.689279192,3.853815633,1,656,-56.82,-11514.72
11/28/2015 11:00,932.4249284,23.44,2.737903919,0.501760364,1,657,-23.44,-11538.16
11/28/2015 12:00,925.8265774,26.75,2.657218354,0.834154101,1,658,-26.75,-11564.91
11/28/2015 13:00,911.1757268,21.94,2.478065692,0.351128761,1,659,-21.94,-11586.85
11/28/2015 14:00,897.7276341,20.91,2.313620522,0.24769506,1,660,-20.91,-11607.76
11/28/2015 15:00,885.1055518,20.62,2.159275923,0.21857295,1,661,-20.62,-11628.38
11/28/2015 16:00,876.8237218,20.8,2.058004541,0.236648743,1,662,-20.8,-11649.18
11/28/2015 17:00,880.7939021,30.19,2.106552464,1.179602577,1,663,-30.19,-11679.37
11/28/2015 18:00,911.9469075,23.12,2.487495798,0.469625622,1,664,-23.12,-11702.49
11/28/2015 19:00,916.8206655,25.93,2.547092796,0.751808824,1,665,-25.93,-11728.42
11/28/2015 20:00,903.2856967,23.58,2.381585293,0.515819313,1,666,-23.58,-11752
11/28/2015 21:00,888.8660263,25.12,2.205259535,0.670467759,1,667,-25.12,-11777.12
11/28/2015 22:00,866.6388595,21.43,1.933462611,0.299914016,1,668,-21.43,-11798.55
11/28/2015 23:00,837.0249239,20.47,1.571339239,0.20350979,1,669,-20.47,-11819.02
11/29/2015 0:00,805.64549,22.04,1.187627106,0.361170868,1,670,-22.04,-11841.06
11/29/2015 1:00,794.1856899,20.84,1.047495057,0.240665585,1,671,-20.84,-11861.9
11/29/2015 2:00,779.7538974,19.9,0.871021068,0.146269781,1,672,-19.9,-11881.8
11/29/2015 3:00,771.6872767,19.5,0.772381295,0.106101353,1,673,-19.5,-11901.3
11/29/2015 4:00,774.3400955,19.6,0.804820337,0.11614346,1,674,-19.6,-11920.9
11/29/2015 5:00,781.7630114,20.21,0.895588796,0.177400312,1,675,-20.21,-11941.11
11/29/2015 6:00,798.7653031,18.95,1.103495212,0.050869766,1,676,-18.95,-11960.06
11/29/2015 7:00,819.939682,20.44,1.362418497,0.200497158,1,677,-20.44,-11980.5
11/29/2015 8:00,848.2275626,24.07,1.708326682,0.565025637,1,678,-24.07,-12004.57
11/29/2015 9:00,878.7125794,25.28,2.081101756,0.68653513,1,679,-25.28,-12029.85
11/29/2015 10:00,897.6927073,25.49,2.313193432,0.707623554,1,680,-25.49,-12055.34
11/29/2015 11:00,892.2025266,27.14,2.246058729,0.873318317,1,681,-27.14,-12082.48
11/29/2015 12:00,880.7930603,25.79,2.10654217,0.737749875,1,682,-25.79,-12108.27
11/29/2015 13:00,876.6220609,25.09,2.055538602,0.667455127,1,683,-25.09,-12133.36
11/29/2015 14:00,866.1704403,21.54,1.927734715,0.310960333,1,684,-21.54,-12154.9
11/29/2015 15:00,855.6133295,21.16,1.798640879,0.272800327,1,685,-21.16,-12176.06
11/29/2015 16:00,855.2651583,20.61,1.794383392,0.21756874,1,686,-20.61,-12196.67
11/29/2015 17:00,863.9297496,27.79,1.900335234,0.938592012,1,687,-27.79,-12224.46
11/29/2015 18:00,898.1034347,24.15,2.318215864,0.573059322,1,688,-24.15,-12248.61
11/29/2015 19:00,910.937492,155.54,2.475152523,13.76738352,1,689,-155.54,-12404.15
11/29/2015 20:00,912.3989059,25.3,2.493022898,0.688543551,1,690,-25.3,-12429.45
11/29/2015 21:00,892.6352312,37.14,2.251349902,1.877529003,1,691,-37.14,-12466.59
11/29/2015 22:00,861.4929711,22.24,1.870537963,0.381255081,1,692,-22.24,-12488.83
11/29/2015 23:00,815.2978771,20.24,1.305657853,0.180412944,1,693,-20.24,-12509.07
11/30/2015 0:00,778.73724,18.07,0.858589238,-0.037500775,1,694,-18.07,-12527.14
11/30/2015 1:00,758.8690334,18.28,0.615638013,-0.01641235,1,695,-18.28,-12545.42
11/30/2015 2:00,751.6931977,18.25,0.527890883,-0.019424982,1,696,-18.25,-12563.67
11/30/2015 3:00,731.7825848,18.56,0.284421107,0.011705549,1,697,-18.56,-12582.23
